,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
6,11.051200843266557,-0.35066357843960616,11.051200843266557,0.3239802845280262,0.11536725940003809,466.54500000000013,440.3370000000002,466.21172407200004,176.0,0.0,0.24282862757094234,-0.3544181069473339,0.3544181069473339,0.24282862757094234,0.8571428571428571,1.542857142857143,2.2285714285714286,16.466927107756923,10.07039174460651,2.098127212423163,-2.1322063977720576,2.329924441631532,-2.1728449294709593,6.081427439791884,-0.1288185591951594,1.2819813460917069,1408.1059032569945,24.036958659186844,19.185403673361527,19.185403673361527,17.207841235856236,11.691274260609102,11.691274260609102,8.435946659477,8.435946659477,5.992083685106964,5.992083685106964,4.175256541986855,4.175256541986855,-4.299999999999999,172817297.0829878,22.49014857693362,10.314835834362842,5.122291852574463,202.12307498766748,5.316788604006331,5.693927994848461,0.0,5.907179729351506,0.0,0.0,14.683593143994297,10.464075119068411,0.0,5.098681808301038,60.16514326627376,37.10711151969846,34.988864224148735,22.91763128152916,10.001790208849112,39.08780214288075,0.0,25.4579449581695,0.0,32.22804289761661,5.316788604006331,78.99324839315241,0.0,11.257379486545457,10.796885202127534,11.374772549367124,0.0,0.0,31.092281114177094,11.339293589984397,0.0,25.683286491704038,78.99324839315241,0.0,33.06322935070757,0.0,104.96000000000001,0.0,4.794537184071822,0.0,5.907179729351506,6.4208216229260096,70.2452231747653,0.0,5.480096598121202,71.54231719137437,27.761589644885458,10.191231545724499,1.8222735202641407,0.0,15.844990960723749,22.81957936580649,7.399557661372544,-0.35066357843960616,24.481210884230126,4.7513305660248175,0.7317206200177396,0.0,0.18518518518518517,35.0,3.0,8.0,0.0,0.0,0.0,3.0,2.0,5.0,7.0,3.0,8.0,9.0,0.0,0.0,0.0,5.0,5.455900000000005,136.38689999999997,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7,12.746990949197137,-4.407356014739454,12.746990949197137,0.140129644067303,0.22302177453265612,475.4710000000001,451.2790000000001,475.18312428800004,180.0,0.0,0.41591208581064054,-0.32607515296974243,0.41591208581064054,0.32607515296974243,0.9411764705882353,1.6176470588235294,2.264705882352941,19.41318800886729,10.09901038782186,2.295881973333397,-2.070917143173531,2.2948605484812066,-2.172474216814381,5.9089192016888985,-0.13722471983126092,1.5380030459515928,1113.5385409755668,24.553830996061407,18.178037491781158,18.178037491781158,16.25737005871295,10.692730608847997,10.692730608847997,7.671159391667343,7.671159391667343,5.0770319883374855,5.0770319883374855,3.285755898744106,3.285755898744106,-3.729999999999999,38170622.24240128,24.90347401250815,11.414406906132113,7.137998316873343,193.2930525952629,5.316788604006331,5.693927994848461,0.0,11.814359458703011,0.0,6.176298517443475,14.796327392920933,10.161899533266386,13.171245143024459,5.098681808301038,30.187762478430106,49.239845656621675,24.092481012232575,17.447681337993632,27.967572535945397,17.501745733386574,0.0,20.473966437222295,0.0,44.70122825499954,5.316788604006331,60.29123161100295,0.0,16.944765761229018,10.796885202127534,18.858631417708022,0.0,0.0,32.01548232258139,15.76537288558712,0.0,44.08838122925306,54.727780119305955,0.0,16.944765761229018,0.0,109.14,17.646929738491977,22.760319511168106,0.0,12.328001352277514,41.89461690469061,24.974377382775238,16.814537072068404,35.94240844358072,0.0,15.628855507962236,5.20725302477729,39.6208634534282,0.0,23.146471680057143,19.336418313887748,3.06520720976724,-0.5595576079468187,11.644161016829932,0.6631026006432288,0.0,0.0,0.30434782608695654,34.0,3.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,3.0,11.0,10.0,0.0,0.0,0.0,3.0,4.737600000000003,118.05790000000003,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8,11.937965295303407,-0.3773246777539707,11.937965295303407,0.06798443142689115,0.23647382455764648,362.45500000000004,340.27900000000005,362.141261564,134.0,0.0,0.24282861814920875,-0.3987104026820765,0.3987104026820765,0.24282861814920875,1.12,1.84,2.52,32.133490698310254,10.107469318956849,2.0814235092664743,-2.0234460783191417,2.2575197376670753,-2.1724537860758932,7.137565710181901,-0.12888788754302524,1.6992323272061176,717.4234517146482,18.07070333293597,13.825914364648549,14.642410945576275,12.07971869811898,8.12471934476334,9.004372156018233,5.660731058015163,6.518833909873182,3.615306214743056,4.3730272815477145,2.3240736611893635,3.0599352550954535,-2.45,480387.3799075181,18.88249038725934,9.750985211118582,6.517208088289114,149.7789770080822,11.050456081168516,0.0,5.131558479839333,11.814359458703011,0.0,0.0,14.796327392920933,10.464075119068411,0.0,11.336785877934737,24.97437738277524,24.974377382775238,29.47254378269849,5.693927994848461,14.796327392920933,33.97009009116064,0.0,10.464075119068411,0.0,38.524929737556064,11.050456081168516,29.645531044312357,0.0,11.257379486545457,16.53055267928972,10.818944754522896,0.0,11.336785877934737,22.005591004427508,9.589074368143644,0.0,38.524929737556064,29.645531044312357,0.0,11.257379486545457,0.0,117.34,0.0,9.589074368143644,0.0,11.814359458703011,30.081409623300924,30.519844355323485,11.336785877934737,5.480096598121202,29.645531044312357,10.30076712495354,10.940920501939475,0.0,1.379627959409497,27.190018593291686,13.636652117703681,9.751750702565875,-0.44530910918086186,7.4514057362215045,3.869187333321949,0.0,0.0,0.35294117647058826,25.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,4.0,8.0,9.0,0.0,0.0,0.0,2.0,3.1768,98.22330000000002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
9,11.903850068965962,-0.3696915759021182,11.903850068965962,0.04438618039808473,0.36711733187579393,347.44000000000005,326.272,347.13036253200005,128.0,0.0,0.24282861814920875,-0.3019645897212011,0.3019645897212011,0.24282861814920875,1.0,1.6666666666666667,2.3333333333333335,32.13349062566919,10.107514395472288,2.0757830751098414,-2.02159231257785,2.2423295527321114,-2.1724534452975126,7.137555247983105,-0.1288877485377841,1.6604560350188513,658.1101954664351,17.200459844932894,13.325914364648549,14.142410945576275,11.685871848001627,7.925360607645566,8.80501341890046,5.401293670177507,6.259396522035526,3.5024679417849716,4.26018900858963,2.2349901733196287,2.9708517672257195,-2.2499999999999996,344795.07751587784,18.09391981644729,9.79211720226843,6.095679012345679,144.43908631106947,5.316788604006331,0.0,5.131558479839333,11.814359458703011,0.0,0.0,14.796327392920933,10.464075119068411,0.0,11.336785877934737,43.173478588160066,12.841643245852019,23.78515750801493,5.693927994848461,14.796327392920933,28.28270381647708,0.0,10.464075119068411,0.0,38.524929737556064,5.316788604006331,35.711898112773966,0.0,11.257379486545457,10.796885202127534,5.131558479839333,0.0,11.336785877934737,22.00559100442751,9.589074368143644,0.0,38.524929737556064,35.711898112773966,0.0,11.257379486545457,0.0,91.32000000000001,0.0,9.589074368143644,0.0,11.814359458703011,24.39402334861736,30.519844355323485,11.336785877934737,5.480096598121202,35.711898112773966,10.30076712495354,5.20725302477729,0.0,1.4145863872250677,27.158665105227982,13.726542665153598,3.4944813846423237,-0.41407775630020294,9.831791428981951,3.9546774517359484,0.0,0.0,0.35294117647058826,24.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,7.0,9.0,0.0,0.0,0.0,2.0,3.5946000000000007,93.81090000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
10,12.193574249556011,-0.37879999645987916,12.193574249556011,0.052022092532553854,0.2695781155599706,407.4740000000001,382.2740000000001,407.1957396600001,156.0,0.0,0.24282861814920875,-0.3260188741429537,0.3260188741429537,0.24282861814920875,0.9,1.6333333333333333,2.3666666666666667,16.466933717129947,10.104493251951348,2.073434079226295,-2.07232507967241,2.1902519152007924,-2.172505896139822,5.904682513464323,-0.12888846345987148,1.4907662828267971,971.6690573128676,21.18358750805833,16.621494341943105,16.621494341943105,14.652198343190413,9.965100296811196,9.965100296811196,6.96207545721952,6.96207545721952,4.639772714743816,4.639772714743816,3.0614162352113086,3.0614162352113086,-3.5199999999999996,8541806.49587494,21.195167750284053,10.869838365591493,6.247055435906399,174.43150427208755,5.316788604006331,5.693927994848461,0.0,11.814359458703011,0.0,0.0,14.796327392920933,10.161899533266386,0.0,5.098681808301038,54.45323075227654,31.040744451236847,24.092481012232575,11.884229846296638,14.796327392920933,17.501745733386574,0.0,20.473966437222295,0.0,38.524929737556064,5.316788604006331,60.794147187767564,0.0,16.944765761229018,10.796885202127534,5.687386274683562,0.0,0.0,32.01548232258139,9.589074368143644,0.0,38.524929737556064,60.794147187767564,0.0,16.944765761229018,0.0,109.14,0.0,9.589074368143644,0.0,11.814359458703011,24.94985114346159,36.20723063000705,0.0,10.161899533266386,60.794147187767564,15.628855507962236,5.20725302477729,1.681071627944859,0.0,23.117736265440335,19.756969798948496,4.8967741318908935,-0.430822088992433,17.280531825090666,5.697738439677185,0.0,0.0,0.2727272727272727,30.0,3.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,3.0,3.7188000000000008,113.05590000000002,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11,14.369937324331904,-0.5493616754613047,14.369937324331904,0.02437158329505351,0.16698129197038106,483.9350000000002,460.75100000000015,483.1585788760001,176.0,0.0,0.2428286181791124,-0.3371798389724128,0.3371798389724128,0.2428286181791124,1.1176470588235294,1.9705882352941178,2.823529411764706,35.495692443823124,10.093543300005512,2.1188061864169097,-2.1013363891468533,2.297147426464911,-2.1720710493935855,6.306023323245271,-0.12881815266010307,1.4467442639583206,1297.5501921697598,23.91563831562721,18.208901650118356,18.964830596136814,16.546045193307766,10.84161957725636,11.219584050265587,7.746630678836333,8.153830805576938,5.340162743316735,5.632070590667355,3.552242990933424,3.726782319363906,-3.63,66864654.842936225,23.52557633381824,10.993815045171402,5.642826328834188,199.49480218108332,5.316788604006331,17.83911084744803,5.817220841045895,5.907179729351506,0.0,0.0,14.683593143994297,19.838468687690437,0.0,5.098681808301038,41.788702368662626,37.10711151969846,23.915253735000377,22.423563877654228,14.392205256523933,39.91629360418367,0.0,30.44192347911671,0.0,38.648864520542624,5.316788604006331,59.76222021193449,0.0,11.257379486545457,10.796885202127534,15.89566410019341,0.0,11.600939890232516,36.0762596351243,11.339293589984397,5.817220841045895,32.10410811463005,48.92236605714727,5.022633313741326,22.160304418626517,0.0,117.85000000000001,5.817220841045895,9.184952231746642,0.0,16.617199317776393,35.38029373360313,31.246737983401033,12.393687143226153,22.294633670189604,24.395944776997904,25.596812549856654,16.808192915009805,16.14966051979058,5.89506635363769,19.58470012377305,20.710268839896486,4.090019718771391,-0.4585748139288288,10.378724267040514,7.056149111667249,0.7050969904629786,0.0,0.2608695652173913,34.0,3.0,9.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,11.0,10.0,0.0,0.0,0.0,4.0,4.880300000000003,126.26090000000002,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
12,12.874792438401748,-3.743827085988204,12.874792438401748,0.15221225300139452,0.4071625032003612,372.4020000000001,356.2740000000001,372.077992612,134.0,0.0,0.2676554580517174,-0.49676711200026374,0.49676711200026374,0.2676554580517174,1.1538461538461537,1.8846153846153846,2.5384615384615383,32.23332522188037,10.134411822281745,2.1843892741890985,-2.0836074036757877,2.244473962341957,-2.142900150789936,7.897196129337095,-0.12363038690051846,1.99688027393009,1082.471873901218,18.733840039752497,13.786521604405118,14.603018185332845,12.451056833913098,7.584033877784776,9.024097206585417,5.41976927940548,7.234699176365774,3.832103840857136,5.536300670038429,2.519192297597273,3.8726530965610775,-3.099999999999999,926189.2160231835,17.714341704166063,7.025608654460531,3.323926008329285,149.69343684755574,4.736862953800049,5.749511833283905,0.0,0.0,15.930470882759089,0.0,10.001790208849112,17.870299490687252,0.0,0.0,6.06636706846161,54.10404107776215,17.659087892911753,17.52198173441157,23.1564501469781,32.909415921674025,0.0,9.452502506358313,0.0,4.895483475517775,7.109797541277533,66.36725171783684,0.0,5.749511833283905,10.216959551921251,0.0,5.749511833283905,0.0,30.614433187972377,14.817828337479405,0.0,5.563451491696996,65.69928370165762,0.0,16.978945038914937,0.0,97.63000000000001,15.930470882759089,13.212334168400758,0.0,4.895483475517775,22.215888257061955,0.0,47.0439179698399,36.39820241076966,0.0,0.0,9.94411597857734,32.007691356268246,0.0,11.198835930506117,9.192387701945652,2.7178180392962052,-0.07462038789600078,12.93395407647194,4.171352245711757,0.0,-2.2307522956372416,0.05555555555555555,26.0,2.0,7.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,2.0,8.0,5.0,0.0,0.0,0.0,3.0,2.4055,96.47900000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,11.08007774882601,-0.3525054363187967,11.08007774882601,0.32038542521189695,0.11536725940003809,466.54500000000013,440.3370000000002,466.21172407200004,176.0,0.0,0.24282862757094234,-0.35440016246742156,0.35440016246742156,0.24282862757094234,0.8857142857142857,1.6285714285714286,2.3714285714285714,16.466927125674555,10.068067412517081,2.1044115655108575,-2.1351717686094385,2.333882124904755,-2.172845223850233,6.082032459678494,-0.12881856240538203,1.335104922954339,1425.3559032569945,24.036958659186848,19.185403673361527,19.185403673361527,17.207841235856236,11.691274260609102,11.691274260609102,8.43940098317095,8.43940098317095,5.969754585737704,5.969754585737704,4.207211576328091,4.207211576328091,-4.299999999999999,171281945.84863052,22.49014857693362,10.314835834362842,5.122291852574463,202.12307498766748,5.316788604006331,5.693927994848461,0.0,5.907179729351506,0.0,0.0,14.683593143994297,10.464075119068411,0.0,5.098681808301038,60.16514326627376,37.10711151969846,34.988864224148735,22.91763128152916,10.001790208849112,39.08780214288075,0.0,25.4579449581695,0.0,32.22804289761661,5.316788604006331,78.99324839315241,0.0,11.257379486545457,10.796885202127534,11.374772549367124,0.0,0.0,31.092281114177094,11.339293589984397,0.0,25.683286491704038,78.99324839315241,0.0,33.06322935070757,0.0,104.96000000000001,0.0,4.794537184071822,0.0,5.907179729351506,6.4208216229260096,70.2452231747653,0.0,5.480096598121202,65.47595012291275,33.827956713347064,10.191231545724499,1.8248323762343424,0.0,15.884951412327023,22.91594101218042,7.32263176725398,-0.3525054363187967,24.44621514308061,4.735038137174227,0.7228955880681932,0.0,0.18518518518518517,35.0,3.0,8.0,0.0,0.0,0.0,3.0,2.0,5.0,7.0,3.0,8.0,9.0,0.0,0.0,0.0,5.0,5.455900000000005,136.38689999999997,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
14,13.651789196118147,-0.45913886873697973,13.651789196118147,0.09508074409207934,0.22950158945958277,455.4900000000002,429.28200000000015,455.196882532,174.0,0.0,0.24282861814920875,-0.4936046779179811,0.4936046779179811,0.24282861814920875,1.0606060606060606,1.8181818181818181,2.5454545454545454,19.1422601660406,10.099120854725287,2.1011174228917446,-2.066437257110687,2.2388055818278687,-2.1724741911005943,5.908929764331718,-0.12888919210982985,1.5465311733736358,1101.9607353879428,23.631181265251033,18.253006567036945,18.253006567036945,15.99473359829151,10.593805238201234,10.593805238201234,7.445375301338071,7.445375301338071,5.0171016471200565,5.0171016471200565,3.273587527379858,3.273587527379858,-3.79,30101636.0251079,23.864381985744064,11.722748977217677,6.844639987982923,190.07552701891728,10.05365155780638,5.693927994848461,11.5667326743298,11.814359458703011,0.0,0.0,14.796327392920933,14.552314580941205,0.0,5.098681808301038,30.18776247843011,37.10711151969846,30.158848080694188,18.99402738757417,23.9236053943958,17.501745733386574,0.0,20.47396643722229,0.0,38.524929737556064,12.426586145283864,54.47863389189024,0.0,22.694277594512922,15.533748155927581,10.077801322358383,5.749511833283905,0.0,39.12527986385892,9.589074368143644,5.817220841045895,38.524929737556064,48.661413050844345,0.0,16.944765761229018,0.0,118.37,11.7244005703974,13.979489415818463,0.0,18.077513185561422,36.33116541299361,18.405094737549014,23.924334613345938,23.8096743066575,18.19910120538483,15.628855507962236,9.94411597857734,20.183013093540595,0.0,23.185804770121663,19.608749265610115,4.2276234003873405,-0.8366585217265357,11.696182607495604,5.371897898515795,0.0,1.3967208193887561,0.30434782608695654,33.0,3.0,9.0,0.0,0.0,0.0,2.0,1.0,3.0,7.0,3.0,10.0,11.0,0.0,0.0,0.0,3.0,3.866500000000001,119.56590000000006,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
15,12.161339793810239,-0.6109737210277586,12.161339793810239,0.11444980190831577,0.292954372007814,418.4500000000002,392.2420000000002,418.185234552,162.0,0.0,0.4116395991194555,-0.44358683954113026,0.44358683954113026,0.4116395991194555,1.1666666666666667,1.9333333333333333,2.6333333333333333,16.56660896168609,10.124954947378972,2.171140397354949,-2.1927700679660513,2.2367258109461434,-2.2672190047597853,5.928812618339587,-0.12880728364651503,1.9136621104299643,887.4170065210011,22.148053602125593,17.150847114013555,17.150847114013555,14.17485371250945,9.460356908148695,9.460356908148695,7.532086869850282,7.532086869850282,3.776037864352223,3.776037864352223,2.448883130544905,2.448883130544905,-3.4000000000000004,3499862.017271527,22.884604074774206,10.397658997556983,7.549877669774516,173.46416446685265,14.576746494779727,5.601050810983688,11.454175413722904,5.907179729351506,5.907179729351506,6.093240070938415,20.113115996927267,10.274633782193025,0.0,0.0,17.289397394048667,45.74558898184711,30.282782863680755,0.0,28.85082246776615,23.59498580432499,0.0,15.953548459252978,0.0,45.634727278833594,11.861545009918906,36.02576333715651,0.0,11.323698910571437,16.113673806133864,10.481923458755384,0.0,0.0,40.41732302844042,9.53140013787187,0.0,50.522141646770194,34.8549302792814,0.0,11.323698910571437,0.0,142.79000000000002,23.508650340625113,14.383611552215466,0.0,12.114749617774471,36.39748483701959,0.0,6.06636706846161,50.51677647103951,0.0,15.790240465138108,14.467210915550687,10.474184089484027,0.0,34.98637200488212,17.519206372475672,2.197533454286351,-0.501751566734272,8.370457334746499,0.6932053307253081,5.677459646800951,0.0,0.4,30.0,4.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,4.0,10.0,8.0,0.0,0.0,0.0,2.0,3.094100000000001,107.90910000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
